State_Name,Year,Poll,District,LB_Name,Ward_No,Ward_Reservation,Party_Abbreviation,Position,Status,N_Cand,Vote_Share_Percentage,Voter_Turnout_Percentage
Telangana,2020,0,Nizamabad,Nizamabad MC,34,Unreserved (Women),INC,5,,9,9.75,59.961
Telangana,2020,0,Nizamabad,Nizamabad MC,34,Unreserved (Women),IND,6,,9,1.414,59.961
Telangana,2020,0,Nizamabad,Nizamabad MC,34,Unreserved (Women),IND,7,,9,0.707,59.961
Telangana,2020,0,Nizamabad,Nizamabad MC,34,Unreserved (Women),IND,8,,9,0.353,59.961
Telangana,2020,0,Nizamabad,Nizamabad MC,34,Unreserved (Women),IND,9,,9,0.177,59.961
Telangana,2020,0,Nizamabad,Nizamabad MC,34,Unreserved (Women),,10,,9,0.471,59.961
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,BJP,1,,9,56.991,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,TRS,2,,9,32.509,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,INC,3,,9,2.33,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,IND,4,,9,2.014,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,IND,5,,9,1.611,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,IND,6,,9,1.064,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,TDP,7,,9,0.604,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,TJSP,8,,9,0.547,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,IND,9,,9,0.547,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,35,Backward Class,,10,,9,0.633,66.641
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,BJP,1,,7,41.361,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,TRS,2,,7,26.547,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,INC,3,,7,26.137,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,TJSP,4,,7,2.259,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,IND,5,,7,1.261,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,AIFB,6,,7,0.147,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,IND,7,,7,0.059,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,36,Backward Class,,8,,7,0.381,69.671
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),BJP,1,,6,37.077,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),TRS,2,,6,34.985,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),INC,3,,6,12.552,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),IND,4,,6,10.735,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),IND,5,,6,1.321,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),IND,6,,6,1.211,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,37,Scheduled Caste (Women),,7,,6,0.771,65.911
Telangana,2020,0,Nizamabad,Nizamabad MC,38,Scheduled Caste,INC,1,,3,44.351,64.815
Telangana,2020,0,Nizamabad,Nizamabad MC,38,Scheduled Caste,BJP,2,,3,30.26,64.815
Telangana,2020,0,Nizamabad,Nizamabad MC,38,Scheduled Caste,TRS,3,,3,22.922,64.815
Telangana,2020,0,Nizamabad,Nizamabad MC,38,Scheduled Caste,,4,,3,0.325,64.815
Telangana,2020,0,Nizamabad,Nizamabad MC,39,Backward Classes (Women),BJP,1,,4,54.811,57.751
Telangana,2020,0,Nizamabad,Nizamabad MC,39,Backward Classes (Women),TRS,2,,4,34.207,57.751
Telangana,2020,0,Nizamabad,Nizamabad MC,39,Backward Classes (Women),INC,3,,4,8.029,57.751
Telangana,2020,0,Nizamabad,Nizamabad MC,39,Backward Classes (Women),IND,4,,4,0.564,57.751
Telangana,2020,0,Nizamabad,Nizamabad MC,39,Backward Classes (Women),,5,,4,0.796,57.751
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,INC,1,,13,29.273,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,TRS,2,,13,23.845,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,BJP,3,,13,17.639,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,4,,13,15.416,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,5,,13,6.322,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,TJSP,6,,13,2.973,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,7,,13,0.866,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,8,,13,0.52,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,9,,13,0.433,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,10,,13,0.318,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,11,,13,0.202,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,12,,13,0.202,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,IND,13,,13,0.115,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,40,Unreserved,,14,,13,0.491,59.356
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),BJP,1,,8,33.879,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),TRS,2,,8,30.407,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),AIMIM,3,,8,16.956,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),INC,4,,8,9.846,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),IND,5,,8,3.071,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),IND,6,,8,1.869,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),AIFB,7,,8,1.101,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),TJSP,8,,8,0.2,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,41,Unreserved (Women),,9,,8,0.601,56.98
Telangana,2020,0,Nizamabad,Nizamabad MC,42,Unreserved,BJP,1,,4,56.951,55.043
Telangana,2020,0,Nizamabad,Nizamabad MC,42,Unreserved,TRS,2,,4,32.083,55.043
Telangana,2020,0,Nizamabad,Nizamabad MC,42,Unreserved,INC,3,,4,8.808,55.043
Telangana,2020,0,Nizamabad,Nizamabad MC,42,Unreserved,IND,4,,4,0.814,55.043
Telangana,2020,0,Nizamabad,Nizamabad MC,42,Unreserved,,5,,4,0.318,55.043
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),BJP,1,,8,47.365,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),TRS,2,,8,40.318,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),INC,3,,8,4.927,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),IND,4,,8,2.869,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),IND,5,,8,1.559,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),SFBP,6,,8,0.655,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),TDP,7,,8,0.437,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),IND,8,,8,0.249,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,43,Unreserved (Women),,9,,8,0.717,57.411
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),BJP,1,,6,36.344,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),TRS,2,,6,34.644,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),IND,3,,6,17.995,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),INC,4,,6,7.156,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),IND,5,,6,1.7,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),IND,6,,6,0.142,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,44,Unreserved (Women),,7,,6,0.531,57.943
Telangana,2020,0,Nizamabad,Nizamabad MC,45,Unreserved (Women),BJP,1,,2,71.157,58.147
Telangana,2020,0,Nizamabad,Nizamabad MC,45,Unreserved (Women),TRS,2,,2,27.276,58.147
Telangana,2020,0,Nizamabad,Nizamabad MC,45,Unreserved (Women),,3,,2,0.485,58.147
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,TRS,1,,12,31.059,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,INC,2,,12,27.287,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,AIMIM,3,,12,19.837,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,BJP,4,,12,16.253,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,5,,12,1.729,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,6,,12,0.754,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,7,,12,0.66,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,TJSP,8,,12,0.283,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,9,,12,0.251,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,10,,12,0.189,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,11,,12,0.126,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,IND,12,,12,0.126,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,46,Unreserved,,13,,12,0.346,62.263
Telangana,2020,0,Nizamabad,Nizamabad MC,47,Backward Classes (Women),TRS,1,,5,49.784,64.607
Telangana,2020,0,Nizamabad,Nizamabad MC,47,Backward Classes (Women),BJP,2,,5,27.853,64.607
Telangana,2020,0,Nizamabad,Nizamabad MC,47,Backward Classes (Women),INC,3,,5,20.234,64.607
Telangana,2020,0,Nizamabad,Nizamabad MC,47,Backward Classes (Women),IND,4,,5,0.555,64.607
Telangana,2020,0,Nizamabad,Nizamabad MC,47,Backward Classes (Women),IND,5,,5,0.031,64.607
Telangana,2020,0,Nizamabad,Nizamabad MC,47,Backward Classes (Women),,6,,5,0.401,64.607
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),BJP,1,,10,33.933,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),TRS,2,,10,33.491,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),IND,3,,10,18.732,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),INC,4,,10,9.681,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),IND,5,,10,0.851,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),TDP,6,,10,0.378,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),IND,7,,10,0.315,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),IND,8,,10,0.284,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),IND,9,,10,0.284,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),IND,10,,10,0.189,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,48,Unreserved (Women),,11,,10,0.473,59.516
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,BJP,1,,9,37.351,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,TRS,2,,9,32.041,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,AIMIM,3,,9,15.901,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,INC,4,,9,6.832,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,IND,5,,9,4.922,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,IND,6,,9,0.895,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,IND,7,,9,0.209,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,IND,8,,9,0.179,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,IND,9,,9,0.03,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,49,Backward Class,,10,,9,0.477,60.703
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,BJP,1,,10,48.356,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,INC,2,,10,16.989,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,TRS,3,,10,15.484,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,IND,4,,10,10.722,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,AIFB,5,,10,2.212,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,IND,6,,10,1.874,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,IND,7,,10,1.321,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,TJSP,8,,10,0.829,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,TDP,9,,10,0.584,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,IND,10,,10,0.246,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,50,Scheduled Caste,,11,,10,0.676,55.841
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,AIMIM,1,,7,29.308,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,TRS,2,,7,28.166,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,BJP,3,,7,21.87,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,INC,4,,7,17.158,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,TJSP,5,,7,0.515,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,IND,6,,7,0.515,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,IND,7,,7,0.515,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,51,Unreserved,,8,,7,0.184,55.667
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),AIMIM,1,,7,35.885,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),BJP,2,,7,23.596,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),TRS,3,,7,22.683,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),INC,4,,7,12.395,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),IND,5,,7,1.264,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),IND,6,,7,1.018,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),IND,7,,7,0.948,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,52,Unreserved (Women),,8,,7,0.246,57.466
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,AIMIM,1,,10,46.557,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,TRS,2,,10,43.988,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,INC,3,,10,2.741,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,IND,4,,10,1.131,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,BJP,5,,10,0.993,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,IND,6,,10,0.754,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,IND,7,,10,0.719,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,TDP,8,,10,0.582,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,IND,9,,10,0.171,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,IND,10,,10,0.137,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,53,Backward Class,,11,,10,0.137,62.586
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,AIMIM,1,,7,53.919,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,TRS,2,,7,32.404,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,IND,3,,7,5.871,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,INC,4,,7,2.296,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,IND,5,,7,1.509,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,IND,6,,7,0.722,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,TDP,7,,7,0.23,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,54,Backward Class,,8,,7,0.066,55.026
Telangana,2020,0,Nizamabad,Nizamabad MC,55,Backward Class,AIMIM,1,,4,49.29,54.657
Telangana,2020,0,Nizamabad,Nizamabad MC,55,Backward Class,TRS,2,,4,24.87,54.657
Telangana,2020,0,Nizamabad,Nizamabad MC,55,Backward Class,INC,3,,4,23.519,54.657
Telangana,2020,0,Nizamabad,Nizamabad MC,55,Backward Class,TDP,4,,4,0.693,54.657
Telangana,2020,0,Nizamabad,Nizamabad MC,55,Backward Class,,5,,4,0.208,54.657
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,TRS,1,,7,51.714,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,AIMIM,2,,7,35.094,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,INC,3,,7,11.582,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,TJSP,4,,7,0.21,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,IND,5,,7,0.105,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,IND,6,,7,0.07,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,IND,7,,7,0.035,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,56,Unreserved,,8,,7,0.07,57.575
Telangana,2020,0,Nizamabad,Nizamabad MC,57,Unreserved (Women),AIMIM,1,,3,52.259,54.346
Telangana,2020,0,Nizamabad,Nizamabad MC,57,Unreserved (Women),TRS,2,,3,40.744,54.346
Telangana,2020,0,Nizamabad,Nizamabad MC,57,Unreserved (Women),INC,3,,3,4.718,54.346
Telangana,2020,0,Nizamabad,Nizamabad MC,57,Unreserved (Women),,4,,3,0.36,54.346
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,TRS,1,,6,49.122,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,AIMIM,2,,6,37.227,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,INC,3,,6,9.137,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,IND,4,,6,1.827,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,IND,5,,6,0.287,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,IND,6,,6,0.036,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,58,Unreserved,,7,,6,0.645,50.388
Telangana,2020,0,Nizamabad,Nizamabad MC,59,Unreserved (Women),AIMIM,1,,5,40.952,56.687
Telangana,2020,0,Nizamabad,Nizamabad MC,59,Unreserved (Women),INC,2,,5,29.961,56.687
Telangana,2020,0,Nizamabad,Nizamabad MC,59,Unreserved (Women),TRS,3,,5,26.041,56.687
Telangana,2020,0,Nizamabad,Nizamabad MC,59,Unreserved (Women),BJP,4,,5,1.715,56.687
Telangana,2020,0,Nizamabad,Nizamabad MC,59,Unreserved (Women),IND,5,,5,0,56.687
Telangana,2020,0,Nizamabad,Nizamabad MC,59,Unreserved (Women),,6,,5,0.14,56.687
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),AIMIM,1,,6,68,59.072
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),TRS,2,,6,15,59.072
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),INC,3,,6,11,59.072
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),IND,4,,6,3.536,59.072
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),IND,5,,6,1.25,59.072
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),IND,6,,6,0.036,59.072
Telangana,2020,0,Nizamabad,Nizamabad MC,60,Unreserved (Women),,7,,6,0.071,59.072
Telangana,2020,0,Peddapalli,Ramagundam MC,1,Unreserved,INC,1,,5,37.443,70.588
Telangana,2020,0,Peddapalli,Ramagundam MC,1,Unreserved,TRS,2,,5,26.332,70.588
Telangana,2020,0,Peddapalli,Ramagundam MC,1,Unreserved,BJP,3,,5,22.336,70.588
Telangana,2020,0,Peddapalli,Ramagundam MC,1,Unreserved,AIFB,4,,5,8.181,70.588
Telangana,2020,0,Peddapalli,Ramagundam MC,1,Unreserved,AIMIM,5,,5,3.653,70.588
Telangana,2020,0,Peddapalli,Ramagundam MC,1,Unreserved,,6,,5,0.228,70.588
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,TRS,1,,12,29.96,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,AIFB,2,,12,25.556,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,INC,3,,12,20.754,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,BJP,4,,12,15,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,IND,5,,12,2.579,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,IND,6,,12,0.873,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,CPM,7,,12,0.754,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,IND,8,,12,0.714,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,TDP,9,,12,0.516,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,IND,10,,12,0.397,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,CPI,11,,12,0.317,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,IND,12,,12,0,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,2,Unreserved,,13,,12,0.397,72.706
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,TRS,1,,8,38.835,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,TDP,2,,8,15.907,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,BJP,3,,8,15.086,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,IND,4,,8,12.173,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,AIFB,5,,8,9.335,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,INC,6,,8,5.452,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,IND,7,,8,1.195,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,CPI,8,,8,0.112,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,3,Scheduled Caste,,9,,8,0.485,73.957
Telangana,2020,0,Peddapalli,Ramagundam MC,4,Unreserved,TRS,1,,4,53.211,59.239
Telangana,2020,0,Peddapalli,Ramagundam MC,4,Unreserved,BJP,2,,4,23.349,59.239
Telangana,2020,0,Peddapalli,Ramagundam MC,4,Unreserved,INC,3,,4,20.596,59.239
Telangana,2020,0,Peddapalli,Ramagundam MC,4,Unreserved,IND,4,,4,0.872,59.239
Telangana,2020,0,Peddapalli,Ramagundam MC,4,Unreserved,,5,,4,1.376,59.239
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),TRS,1,,8,23.118,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),IND,2,,8,22.093,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),INC,3,,8,18.628,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),IND,4,,8,12.619,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),AIFB,5,,8,9.544,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),BJP,6,,8,8.66,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),IND,7,,8,3.181,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),CPM,8,,8,0.742,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,5,Unreserved (Women),,9,,8,0.46,73.999
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),IND,1,,6,33.416,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),TRS,2,,6,32.794,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),AIFB,3,,6,23.632,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),IND,4,,6,5.348,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),INC,5,,6,1.949,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),BJP,6,,6,1.327,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,6,Unreserved (Women),,7,,6,0.746,68.174
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),TRS,1,,7,49.793,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),INC,2,,7,14.05,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),AIFB,3,,7,10.176,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),IND,4,,7,9.298,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),BJP,5,,7,8.11,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),IND,6,,7,7.076,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),IND,7,,7,0.103,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,7,Unreserved (Women),,8,,7,0.826,60.881
Telangana,2020,0,Peddapalli,Ramagundam MC,8,Unreserved,AIFB,1,,13,33.19,73.092
