State_Name,Year,Polling_Date,Seat,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Party_ID,Party_Name,Party_Abbreviation,Age,Category,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Affidavit,Notes
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,16,Unreserved (Women),3,PANCHAREDDY PRAVALLIKA,,,,,1605,Bharatiya Janata Party,BJP,,,,1354,1,,5,3396,38.998,,5192,3472,76,66.872,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,16,Unreserved (Women),1,ANITHA PANCHAREDDY,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1166,2,,5,3396,33.583,,5192,3472,76,66.872,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,16,Unreserved (Women),2,PANCHAREDDY NITYA,,,,,3482,CONGRESS,INC,,,,621,3,,5,3396,17.886,,5192,3472,76,66.872,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,16,Unreserved (Women),5,Sunita Sarda,,,,,10809,Independent,IND,,,,222,4,,5,3396,6.394,,5192,3472,76,66.872,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,16,Unreserved (Women),4,Zareena Begum,,,,,10809,Independent,IND,,,,22,5,,5,3396,0.634,,5192,3472,76,66.872,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,16,Unreserved (Women),,NOTA,,,,,,,,,,,11,6,,5,3396,0.317,,5192,3472,76,66.872,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),3,MAYAWAR SAVITHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1334,1,,7,3240,40.253,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),2,PIPPERA VIJAYA,,,,,1605,Bharatiya Janata Party,BJP,,,,1236,2,,7,3240,37.296,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),1,JALA KRISHNA VENI,,,,,3482,CONGRESS,INC,,,,459,3,,7,3240,13.85,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),5,CHATLA SUSHMA RANI,,,,,10809,Independent,IND,,,,98,4,,7,3240,2.957,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),4,AKULA SUJATHA,,,,,10809,Independent,IND,,,,41,5,,7,3240,1.237,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),6,NYAMTHABAD SHYAMALA,,,,,10809,Independent,IND,,,,23,6,,7,3240,0.694,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),7,BANDARAM VARALAXMI,,,,,10809,Independent,IND,,,,23,7,,7,3240,0.694,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,17,Backward Classes (Women),,NOTA,,,,,,,,,,,26,8,,7,3240,0.785,,5189,3314,74,63.866,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),7,YAMUNA MARATI,,,,,10809,Independent,IND,,,,1052,1,,8,2941,35.373,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),1,TADIMALLA LALITHA,,,,,1605,Bharatiya Janata Party,BJP,,,,805,2,,8,2941,27.068,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),3,NIRMALA GONTI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,641,3,,8,2941,21.553,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),8,SULOCHANA,,,,,10809,Independent,IND,,,,218,4,,8,2941,7.33,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),5,DHAMMAI PRIYANKA,,,,,10809,Independent,IND,,,,82,5,,8,2941,2.757,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),2,D PRAMILA,,,,,3482,CONGRESS,INC,,,,79,6,,8,2941,2.656,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),6,PANGA POOJA RANI,,,,,10809,Independent,IND,,,,30,7,,8,2941,1.009,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),4,ASAD DEEPA,,,,,10809,Independent,IND,,,,9,8,,8,2941,0.303,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,18,Scheduled Caste (Women),,NOTA,,,,,,,,,,,25,9,,8,2941,0.841,,4639,2974,33,64.109,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,19,Unreserved (Women),3,Meesala Savitha,,,,,1605,Bharatiya Janata Party,BJP,,,,1515,1,,4,2845,52.259,,5470,2899,54,52.998,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,19,Unreserved (Women),2,Podduturi Lavanya,,,,,8284,Telangana Rashtra Samithi,TRS,,,,736,2,,4,2845,25.388,,5470,2899,54,52.998,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,19,Unreserved (Women),1,Gopu Pragna,,,,,3482,CONGRESS,INC,,,,549,3,,4,2845,18.938,,5470,2899,54,52.998,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,19,Unreserved (Women),4,Gachula Chinnamma,,,,,10809,Independent,IND,,,,31,4,,4,2845,1.069,,5470,2899,54,52.998,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,19,Unreserved (Women),,NOTA,,,,,,,,,,,14,5,,4,2845,0.483,,5470,2899,54,52.998,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,2,Nyalam Narsaiah,,,,,1605,Bharatiya Janata Party,BJP,,,,1466,1,,8,2873,50.727,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,4,Sujan N,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1098,2,,8,2873,37.993,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,3,Mada Shyamendhar,,,,,3482,CONGRESS,INC,,,,162,3,,8,2873,5.606,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,7,N.Anand,,,,,10809,Independent,IND,,,,76,4,,8,2873,2.63,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,5,Syed Abdul Arbaaz,,,,,8272,Telangana Jana Samithi,TJSP,,,,19,5,,8,2873,0.657,,4592,2890,17,62.936,,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,8,Bondili Naresh,,,,,10809,Independent,IND,,,,18,6,,8,2873,0.623,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,1,Gundra Johnson,,,,,8300,Telugu Desam,TDP,,,,17,7,,8,2873,0.588,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,6,Syed Umer,,,,,7333,Samajwadi Forward Bloc,SFBP,,,,6,8,,8,2873,0.208,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,20,Unreserved,,NOTA,,,,,,,,,,,11,9,,8,2873,0.381,,4592,2890,17,62.936,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,21,Backward Classes (Women),2,Panchareddy Narsubai,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1463,1,,4,2862,50.623,,4913,2890,28,58.824,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,21,Backward Classes (Women),3,Bobbili Suvarna,,,,,1605,Bharatiya Janata Party,BJP,,,,1284,2,,4,2862,44.429,,4913,2890,28,58.824,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,21,Backward Classes (Women),1,Khanees Fathima,,,,,3482,CONGRESS,INC,,,,73,3,,4,2862,2.526,,4913,2890,28,58.824,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,21,Backward Classes (Women),4,Heena Firdowsi,,,,,8272,Telangana Jana Samithi,TJSP,,,,33,4,,4,2862,1.142,,4913,2890,28,58.824,,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,21,Backward Classes (Women),,NOTA,,,,,,,,,,,9,5,,4,2862,0.311,,4913,2890,28,58.824,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,22,Unreserved (Women),3,Panchareddy Lavanya,,,,,1605,Bharatiya Janata Party,BJP,,,,1607,1,,3,3029,52.414,,5305,3066,37,57.795,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,22,Unreserved (Women),2,Pothula Sulochana,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1312,2,,3,3029,42.792,,5305,3066,37,57.795,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,22,Unreserved (Women),1,ALMAS SULTHANA,,,,,3482,CONGRESS,INC,,,,93,3,,3,3029,3.033,,5305,3066,37,57.795,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,22,Unreserved (Women),,NOTA,,,,,,,,,,,17,4,,3,3029,0.554,,5305,3066,37,57.795,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,23,Unreserved,2,Mallesh Yadav Mekala,,,,,1605,Bharatiya Janata Party,BJP,,,,1790,1,,3,3100,57.097,,5259,3135,35,59.612,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,23,Unreserved,1,Palthi Ravi Kumar,,,,,8284,Telangana Rashtra Samithi,TRS,,,,688,2,,3,3100,21.946,,5259,3135,35,59.612,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,23,Unreserved,3,Sai Reddy Manthena,,,,,3482,CONGRESS,INC,,,,602,3,,3,3100,19.203,,5259,3135,35,59.612,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,23,Unreserved,,NOTA,,,,,,,,,,,20,4,,3,3100,0.638,,5259,3135,35,59.612,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),3,Sumithra Devi. E,,,,,1605,Bharatiya Janata Party,BJP,,,,1931,1,,7,2968,64.539,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),6,TELU LAXMI,,,,,10809,Independent,IND,,,,519,2,,7,2968,17.346,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),1,Gangamani Enagandula,,,,,8284,Telangana Rashtra Samithi,TRS,,,,319,3,,7,2968,10.662,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),2,Pola Usha,,,,,3482,CONGRESS,INC,,,,67,4,,7,2968,2.239,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),7,VANAMALA MADHAVI,,,,,10809,Independent,IND,,,,53,5,,7,2968,1.771,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),4,Ananthoju Anuradha,,,,,10809,Independent,IND,,,,47,6,,7,2968,1.571,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),5,Gentyala Gangamani,,,,,10809,Independent,IND,,,,13,7,,7,2968,0.434,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,24,Backward Classes (Women),,NOTA,,,,,,,,,,,19,8,,7,2968,0.635,,4525,2992,24,66.122,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,4,SIRIGADA DARMAPURI,,,,,1605,Bharatiya Janata Party,BJP,,,,1452,1,,8,3111,45.833,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,2,CHINTHAKAYALA RAJENDER,,,,,3482,CONGRESS,INC,,,,647,2,,8,3111,20.423,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,1,GANGARAJU KASTHURI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,508,3,,8,3111,16.035,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,8,VANAMALA KRISHNA,,,,,10809,Independent,IND,,,,224,4,,8,3111,7.071,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,6,PERLA NARESH,,,,,10809,Independent,IND,,,,125,5,,8,3111,3.946,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,7,BINGI MOHAN,,,,,10809,Independent,IND,,,,83,6,,8,3111,2.62,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,3,BANDARI GANGADHAR,,,,,8300,Telugu Desam,TDP,,,,24,7,,8,3111,0.758,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,5,CHANDRASHEKAR RAPELLI,,,,,10809,Independent,IND,,,,24,8,,8,3111,0.758,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,25,Backward Class,,NOTA,,,,,,,,,,,24,9,,8,3111,0.758,,4972,3168,57,63.717,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,26,Backward Classes (Women),2,BANTU VAISHNAVI,,,,,1605,Bharatiya Janata Party,BJP,,,,1871,1,,5,3238,57.06,,5329,3279,41,61.531,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,26,Backward Classes (Women),3,SUVARNA S,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1166,2,,5,3238,35.56,,5329,3279,41,61.531,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,26,Backward Classes (Women),5,THOTA MOUNIKA,,,,,10809,Independent,IND,,,,84,3,,5,3238,2.562,,5329,3279,41,61.531,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,26,Backward Classes (Women),1,TAMBAKU CHANDRAKALA,,,,,3482,CONGRESS,INC,,,,70,4,,5,3238,2.135,,5329,3279,41,61.531,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,26,Backward Classes (Women),4,CHITTY JAYASRI,,,,,10809,Independent,IND,,,,28,5,,5,3238,0.854,,5329,3279,41,61.531,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,26,Backward Classes (Women),,NOTA,,,,,,,,,,,19,6,,5,3238,0.579,,5329,3279,41,61.531,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,3,SUNKARI NARAYANA,,,,,1605,Bharatiya Janata Party,BJP,,,,2231,1,,9,3059,72.061,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,2,RANGU SEETHARAM,,,,,8284,Telangana Rashtra Samithi,TRS,,,,612,2,,9,3059,19.767,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,1,BUMPAKA JOHNSON,,,,,3482,CONGRESS,INC,,,,53,3,,9,3059,1.712,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,5,TATIKONDA SATHISH,,,,,10809,Independent,IND,,,,46,4,,9,3059,1.486,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,6,NAROTE SURENDER,,,,,10809,Independent,IND,,,,31,5,,9,3059,1.001,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,9,MALVEKAR GAJANAND,,,,,10809,Independent,IND,,,,22,6,,9,3059,0.711,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,4,CHENNA RAMANA,,,,,10809,Independent,IND,,,,18,7,,9,3059,0.581,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,8,BATRAJ SACHIN KUMAR,,,,,10809,Independent,IND,,,,18,8,,9,3059,0.581,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,7,PENTI DEVIDAS,,,,,10809,Independent,IND,,,,13,9,,9,3059,0.42,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,27,Backward Class,,NOTA,,,,,,,,,,,15,10,,9,3059,0.484,,5024,3096,37,61.624,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),4,E.MAMATHA,,,,,1605,Bharatiya Janata Party,BJP,,,,1019,1,,15,3383,29.639,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),8,PASULA SUPRIYA,,,,,10809,Independent,IND,,,,669,2,,15,3383,19.459,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),1,NASREEN SULTANA,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,620,3,,15,3383,18.034,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),2,PUPPALA VIJAYA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,378,4,,15,3383,10.995,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),7,GOUDE SOUJANYA,,,,,10809,Independent,IND,,,,237,5,,15,3383,6.894,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),3,MATAM REVATHI,,,,,3482,CONGRESS,INC,,,,223,6,,15,3383,6.486,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),9,PISKA HIMABINDU,,,,,10809,Independent,IND,,,,63,7,,15,3383,1.832,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),12,MOSRA SANJEEVA GEETHA,,,,,10809,Independent,IND,,,,52,8,,15,3383,1.513,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),15,SULTANA BEGUM,,,,,10809,Independent,IND,,,,40,9,,15,3383,1.163,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),5,Suvarna,,,,,10809,Independent,IND,,,,22,10,,15,3383,0.64,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),10,FAUZIA BEGUM,,,,,10809,Independent,IND,,,,19,11,,15,3383,0.553,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),14,REDDAM KALAVATHI,,,,,10809,Independent,IND,,,,17,12,,15,3383,0.494,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),11,BOMMARI JYOTHI,,,,,10809,Independent,IND,,,,9,13,,15,3383,0.262,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),6,KAJJAPU DHANALAXMI,,,,,10809,Independent,IND,,,,5,14,,15,3383,0.145,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),13,YEMKOLLA NAVANEETHA,,,,,10809,Independent,IND,,,,1,15,,15,3383,0.029,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,28,Unreserved (Women),,NOTA,,,,,,,,,,,9,16,,15,3383,0.262,,5710,3438,55,60.21,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,4,SAJIDA BEGUM,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,1264,1,,7,3613,34.395,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,1,MOHAMMED AFZAL,,,,,8284,Telangana Rashtra Samithi,TRS,,,,1131,2,,7,3613,30.776,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,3,SHAIK SHABBIR AHMED,,,,,3482,CONGRESS,INC,,,,722,3,,7,3613,19.646,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,6,Mohd Asif Ahmed,,,,,10809,Independent,IND,,,,395,4,,7,3613,10.748,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,5,MOHAMMED ARSHAD,,,,,10809,Independent,IND,,,,57,5,,7,3613,1.551,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,2,MOHAMMED MAZHAR,,,,,8300,Telugu Desam,TDP,,,,32,6,,7,3613,0.871,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,7,Mohd Imran,,,,,10809,Independent,IND,,,,8,7,,7,3613,0.218,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,29,Backward Class,,NOTA,,,,,,,,,,,4,8,,7,3613,0.109,,5820,3675,62,63.144,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,30,Backward Classes (Women),2,MEHRAJ FATIMA,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,2357,1,,5,3331,69.446,,5265,3394,63,64.463,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,30,Backward Classes (Women),1,ASEEYA PARVEEN,,,,,8284,Telangana Rashtra Samithi,TRS,,,,688,2,,5,3331,20.271,,5265,3394,63,64.463,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,30,Backward Classes (Women),3,SAMEENA TABASSUM,,,,,3482,CONGRESS,INC,,,,205,3,,5,3331,6.04,,5265,3394,63,64.463,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,30,Backward Classes (Women),4,DURDANA BEGUM,,,,,8272,Telangana Jana Samithi,TJSP,,,,59,4,,5,3331,1.738,,5265,3394,63,64.463,,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,30,Backward Classes (Women),5,ZAREENA BEGUM,,,,,10809,Independent,IND,,,,19,5,,5,3331,0.56,,5265,3394,63,64.463,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,30,Backward Classes (Women),,NOTA,,,,,,,,,,,3,6,,5,3331,0.088,,5265,3394,63,64.463,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,4,RAZIA SULTANA,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,2296,1,,7,3042,74.041,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,3,MOHAMMED SAMI UDDIN,,,,,8284,Telangana Rashtra Samithi,TRS,,,,537,2,,7,3042,17.317,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,2,MOHAMMED SHAFIUDDIN,,,,,3482,CONGRESS,INC,,,,120,3,,7,3042,3.87,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,6,SHAIK SALEEM MALIK,,,,,10809,Independent,IND,,,,73,4,,7,3042,2.354,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,7,HABEEB ABDUL QADER,,,,,10809,Independent,IND,,,,7,5,,7,3042,0.226,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,1,MOHAMMED ABED,,,,,8300,Telugu Desam,TDP,,,,6,6,,7,3042,0.193,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,5,FAZAL KAREEM,,,,,10809,Independent,IND,,,,0,7,,7,3042,0,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,31,Backward Class,,NOTA,,,,,,,,,,,3,8,,7,3042,0.097,,4965,3101,59,62.457,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,32,Backward Classes (Women),4,SARA AMENA,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,1976,1,,7,3346,58.083,,5870,3402,56,57.956,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,32,Backward Classes (Women),3,LUBNA FATEMA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,889,2,,7,3346,26.132,,5870,3402,56,57.956,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,32,Backward Classes (Women),2,MUJEEB UNNISA BEGUM MOHAMMED,,,,,3482,CONGRESS,INC,,,,443,3,,7,3346,13.022,,5870,3402,56,57.956,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,32,Backward Classes (Women),7,SARA HUMERA,,,,,10809,Independent,IND,,,,18,4,,7,3346,0.529,,5870,3402,56,57.956,,
Telangana,2020,,,0,Nizamabad,MC,1,Nizamabad MC,,32,Backward Classes (Women),5,ASMA BEGUM,,,,,10809,Independent,IND,,,,14,5,,7,3346,0.412,,5870,3402,56,57.956,,
